platform,keyword,category,itemId,title,price,priceText,originalPrice,priceBand,salesText,shopName,shopId,productUrl,imageUrl,location,stock,giftSignal,captureMethod,captureStatus,capturedAt
天猫,小夜灯 礼物 学生,宿舍生活,1043367134355,pingu企鹅生日礼物女生实用送女朋友创意驱蚊小夜灯男生毕业学生,57.79,57.79,89.9,30-59元,1000+,兔小熊创意礼品馆,3414219479,https://detail.tmall.com/item.htm?id=1043367134355,https://g.search1.alicdn.com/img/bao/uploaded/i4/i1/3414219479/O1CN01lIglrb2JtRRX1elI5_!!3414219479.jpg,浙江 金华,89991,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,小夜灯 礼物 学生,宿舍生活,1051281515260,生日礼物初中高中学生中考高考毕业18岁成人礼实用的仪式感小夜灯,209.0,209.0,418.0,200-499元,1000+,kufire旗舰店,3242164590,https://detail.tmall.com/item.htm?id=1051281515260,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/3242164590/O1CN01TbdR3j1jmH5FAyU7n_!!4611686018427380078-0-item_pic.jpg,广东 广州,799881,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,小夜灯 礼物 学生,宿舍生活,1007477532497,hellokitty台灯小夜灯床头灯女孩生日礼物儿童可爱女生女童小学生,108.3,108.3,181.2,100-199元,100+,美考林旗舰店,2221049606918,https://detail.tmall.com/item.htm?id=1007477532497,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/2221049606918/O1CN01894XWW20yV62EcRuN_!!4611686018427384582-0-item_pic.jpg,河南 郑州,4200,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,小夜灯 礼物 学生,宿舍生活,1048678880386,正版usb动态星空投影小夜灯卧室睡眠氛围灯送学生朋友生日礼物男6,5.8,5.8,5.8,<10元,100+,慕五季旗舰店,3573198419,https://detail.tmall.com/item.htm?id=1048678880386,https://g.search2.alicdn.com/img/bao/uploaded/i4/i3/3573198419/O1CN01pDHTy62C3xcB4XR7h_!!4611686018427383379-0-item_pic.jpg,广东 汕头,45000,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,小夜灯 礼物 学生,宿舍生活,811941639930,活动纪念品书灯手工diy学生毕业礼物生日小夜灯创意文创古风折叠,15.8,15.8,15.8,10-29元,100+,黛黎旗舰店,2215456039911,https://detail.tmall.com/item.htm?id=811941639930,https://g.search3.alicdn.com/img/bao/uploaded/i4/i2/2215456039911/O1CN011VQmvM2N5IOUpKOTe_!!0-item_pic.jpg,浙江 金华,47677,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,小夜灯 礼物 学生,文具手账,729830116042,毕业礼物多功能日历笔筒小夜灯摆件女孩生日礼物男孩学生奖励礼品,18.8,18.8,37.6,10-29元,100+,RDBS旗舰店,2215702557858,https://detail.tmall.com/item.htm?id=729830116042,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2215702557858/O1CN01pZIyon27v1M9mKdSe_!!4611686018427384994-0-item_pic.jpg,广东 广州,277263,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,小夜灯 礼物 学生,宿舍生活,836599935055,创意手办礼品 DIY迷你小夜灯学生礼品卡通宠物儿童生日礼物伴手礼,9.9,9.9,9.9,<10元,100+,沐家乐礼品旗舰店,2218668788480,https://detail.tmall.com/item.htm?id=836599935055,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/2218668788480/O1CN01ZVZ2aS2CVtd8eCxIF_!!0-item_pic.jpg,浙江 金华,464,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,903624676913,保温杯陶瓷内胆咖啡杯男女生高颜值吸管水杯学生新款礼物杯子定制,55.7,55.7,89.0,30-59元,1000+,HOOMEY亲爱的旗舰店,1027871563,https://detail.tmall.com/item.htm?id=903624676913,https://g.search.alicdn.com/img/bao/uploaded/i4/i2/1027871563/O1CN01tncKYD1NPtxvbZjhQ_!!0-item_pic.jpg,浙江 金华,25476,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,759822020327,保温杯陶瓷内胆咖啡杯男女生高颜值吸管水杯学生新款礼物杯子定制,69.0,69.0,89.0,60-99元,1000+,HOOMEY亲爱的旗舰店,1027871563,https://detail.tmall.com/item.htm?id=759822020327,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/1027871563/O1CN01tncKYD1NPtxvbZjhQ_!!0-item_pic.jpg,浙江 金华,47616,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,620964678827,苏泊尔保温杯女士高颜值316L不锈钢学生礼物定制泡茶水杯子新款男,79.9,79.9,159.0,60-99元,1000+,苏泊尔餐饮具旗舰店,2157661959,https://detail.tmall.com/item.htm?id=620964678827,https://g.search2.alicdn.com/img/bao/uploaded/i4/i1/2157661959/O1CN01eE5njc1QLH1tdXLtN_!!4611686018427383559-0-item_pic.jpg,湖北 鄂州,19274,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,963611469975,CHaKOLAB和序儿童保温杯上学专用学生运动吸管水杯开学礼物咔哒杯,189.0,189.0,379.0,100-199元,1000+,chakolab和序旗舰店,2206768697386,https://detail.tmall.com/item.htm?id=963611469975,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/2206768697386/O1CN01GeMX6R24QqTEtRrNz_!!4611686018427383850-0-item_pic.jpg,浙江 金华,3091,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,682572973670,bablov儿童保温杯女生高颜值大容量便携吸管杯子学生水杯生日礼物,324.0,324.0,599.0,200-499元,1000+,bablov旗舰店,4288859350,https://detail.tmall.com/item.htm?id=682572973670,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/4288859350/O1CN01KR1TTX2IwMCaSeEHi_!!0-item_pic.jpg,浙江 金华,12949,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,810602578135,bablov吸管保温杯女生高颜值水杯陶瓷覆层咖啡杯生日礼物杯子学生,349.0,349.0,509.0,200-499元,1000+,bablov旗舰店,4288859350,https://detail.tmall.com/item.htm?id=810602578135,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/4288859350/O1CN0159fj5d2IwMM35VOE0_!!4611686018427382998-0-item_pic.jpg,浙江 金华,24128,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,877440373231,zippo保温杯保冷男生高颜值大容量吸管学生送男友礼物冰霸水杯子,125.0,125.0,159.0,100-199元,1000+,zippo家居旗舰店,2200643597872,https://detail.tmall.com/item.htm?id=877440373231,https://g.search2.alicdn.com/img/bao/uploaded/i4/i2/2200643597872/O1CN01t077td281QxqaPKCz_!!4611686018427385392-2-item_pic.png,浙江 杭州,1794,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,867632818367,GERM奥特曼保温杯男孩小学生上学专用儿童水杯水壶男童生日礼物,369.0,369.0,699.0,200-499元,1000+,germ官方旗舰店,4222198218,https://detail.tmall.com/item.htm?id=867632818367,https://g.search3.alicdn.com/img/bao/uploaded/i4/i1/4222198218/O1CN01FvlkBw2AZtxxOldJn_!!4611686018427380170-0-item_pic.jpg,浙江 宁波,58287,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,845066920408,富光智能指纹解锁密码保温杯男女学生儿童上学专用吸管水杯送礼物,239.0,239.0,599.0,200-499元,1000+,富光旗舰店,341393033,https://detail.tmall.com/item.htm?id=845066920408,https://g.search.alicdn.com/img/bao/uploaded/i4/i4/341393033/O1CN01xMoaJ81YHAGtyMT9y_!!0-item_pic.jpg,安徽 合肥,700,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,保温杯 学生礼物,宿舍生活,992545689209,bablov保温杯女生保冷吸管水杯生日礼物高颜值学生咖啡杯礼品杯子,349.0,349.0,499.0,200-499元,1000+,bablov旗舰店,4288859350,https://detail.tmall.com/item.htm?id=992545689209,https://g.search1.alicdn.com/img/bao/uploaded/i4/i1/4288859350/O1CN01txZru62IwMKT94rFe_!!4611686018427382998-0-item_pic.jpg,浙江 金华,5990,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,暖手宝 学生礼物,宿舍生活,998725804209,创意肉骨头抱枕毛绒玩具可爱搞怪办公室午睡枕学生礼物暖手宝,21.9,21.9,21.9,10-29元,少于100,百乐享旗舰店,2221164923361,https://detail.tmall.com/item.htm?id=998725804209,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/2221164923361/O1CN015tKHra1ahOHgf3Ydi_!!4611686018427382241-0-item_pic.jpg,江苏 扬州,99999,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,暖手宝 学生礼物,宿舍生活,989808225821,三丽鸥HelloKitty暖手宝手握式充电款电池3C认证可爱迷你小夜灯便携安全防爆学生专用生日礼物送女生2026新款,38.9,38.9,38.9,30-59元,少于100,妍悦影音专营店,2218819478031,https://detail.tmall.com/item.htm?id=989808225821,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/2218819478031/O1CN01Xbs4gL29CFuTASU7j_!!4611686018427380239-0-item_pic.jpg,广东 广州,18451,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,暖手宝 学生礼物,宿舍生活,844823361743,三丽鸥HelloKitty暖手宝充电款自发热手握便携神器库洛米暖宝宝可爱儿童学生女生生日礼物2026新款迷你3C认证,99.0,99.0,238.0,60-99元,少于100,pazeon旗舰店,2201275452563,https://detail.tmall.com/item.htm?id=844823361743,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2201275452563/O1CN01F67DYl1Unu7JzE79j_!!0-item_pic.jpg,广东 深圳,14308,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,暖手宝 学生礼物,宿舍生活,979709452927,【德国品牌】2025新款暖手宝3C认证充电款手握式自发热神器学生专用暖宝宝石墨烯防爆正品女生毛绒礼物二合一,218.0,218.0,556.0,200-499元,少于100,AOOCAN奥恳旗舰店,2218646193288,https://detail.tmall.com/item.htm?id=979709452927,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/2218646193288/O1CN01DBRjho1a9xM7VWlmo_!!4611686018427380872-2-item_pic.png,广东 东莞,4445,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,饰品配件,1033371332800,一二布布毛绒玩偶钥匙扣可爱卡通情侣挂件萌系毛绒玩具公仔娃礼物,26.9,26.9,36.9,10-29元,1000+,悠悠的礼物,2082330899,https://detail.tmall.com/item.htm?id=1033371332800,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2082330899/O1CN01wEe8TB1IVnBvL17oE_!!2082330899.jpg,浙江 金华,25000,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,IP潮玩/玩具,820190715445,McHugs哈莫尔拥抱小狗毛绒玩具玩偶公仔安抚娃娃情侣生日儿童礼物,199.0,199.0,199.0,100-199元,1000+,McHugs旗舰店,2216593331856,https://detail.tmall.com/item.htm?id=820190715445,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2216593331856/O1CN01fMwQum1Pa6ATChVk6_!!4611686018427385488-0-item_pic.jpg,广东 汕尾,79811,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,饰品配件,1026988212893,英国Jellycat趣味钻石戒指毛绒玩具钻戒玩偶摆件新婚订婚情侣礼物,274.5,274.5,9999.0,200-499元,1000+,百亿补贴官方频道,2215898513083,https://detail.tmall.com/item.htm?id=1026988212893,https://g.search3.alicdn.com/img/bao/uploaded/i4/i1/2215898513083/O1CN01V1rRv01Ye4CBFD2C6_!!2215898513083.jpg,浙江 杭州,19,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,IP潮玩/玩具,943149348995,可爱苹果解压毛绒玩具治愈桌伴玩偶闺蜜情侣生日七夕节礼物,5.6,5.6,5.6,<10元,1000+,童乐乐玩具城13902979522,2318392368,https://detail.tmall.com/item.htm?id=943149348995,https://g.search.alicdn.com/img/bao/uploaded/i4/i4/2318392368/O1CN01jjkFw11TMawwnedIz_!!2318392368.jpg,江西 南昌,12077,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,饰品配件,713591613293,伽百利Gabriel佩恩兔毛绒玩偶包包玩具挂件生日礼物情侣送女生,109.0,109.0,109.0,100-199元,1000+,伽百利旗舰店,2111699950,https://detail.tmall.com/item.htm?id=713591613293,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/2111699950/O1CN01LHwUW82NNA04cGema_!!4611686018427386862-2-item_pic.png,山东 泰安,400,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,饰品配件,816517130690,会吱吱叫的甜心兔兔子毛绒玩具挂件情侣背包表情挂饰钥匙扣礼物,3.8,3.8,3.8,<10元,1000+,南舒毛绒玩具屋,2209671532419,https://detail.tmall.com/item.htm?id=816517130690,https://g.search2.alicdn.com/img/bao/uploaded/i4/i1/2209671532419/O1CN01qNLRcy1Tjx3V5dptN_!!2209671532419.jpg,浙江 金华,83659,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,IP潮玩/玩具,960713127073,X3COMMUNE 睡衣小熊柔软毛绒玩偶情侣陪伴娃娃玩具节日礼物公仔,49.0,49.0,49.0,30-59元,1000+,X3COMMUNE母婴旗舰店,2219076985134,https://detail.tmall.com/item.htm?id=960713127073,https://g.search3.alicdn.com/img/bao/uploaded/i4/i2/2219076985134/O1CN01vdANdU1nnQTx0e8um_!!4611686018427380014-0-item_pic.jpg,浙江 杭州,3161,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,IP潮玩/玩具,645625279897,情侣大眼青蛙毛绒玩具青蛙王子公仔玩偶结婚布娃娃抱枕女生日礼物,27.0,27.0,54.0,10-29元,1000+,幼亲母婴专营店,2204484777,https://detail.tmall.com/item.htm?id=645625279897,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2204484777/O1CN01Yed8FC1l9ugdVBWqR_!!0-item_pic.jpg,北京,52470,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,IP潮玩/玩具,916229162261,压床娃娃一对结婚礼物玫瑰小熊玩偶情侣新婚礼订婚公仔毛绒玩具,59.0,59.0,59.0,30-59元,1000+,TheGreenParty旗舰店,2212683151486,https://detail.tmall.com/item.htm?id=916229162261,https://g.search3.alicdn.com/img/bao/uploaded/i4/i2/2212683151486/O1CN01zugrIo1Mqdc04wjhZ_!!4611686018427385982-0-item_pic.jpg,浙江 金华,4917,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,IP潮玩/玩具,850779740262,McHugs拥抱莱佛士618小熊情侣玩偶毛绒玩具抱枕公仔生日礼物娃娃,199.0,199.0,199.0,100-199元,1000+,McHugs旗舰店,2216593331856,https://detail.tmall.com/item.htm?id=850779740262,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/2216593331856/O1CN010zW0R81Pa6AGVh08Y_!!4611686018427385488-0-item_pic.jpg,广东 汕尾,47050,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,毛绒玩具 情侣礼物,饰品配件,994503688326,卡皮巴拉泡泡发声可爱挂件毛绒玩具钥匙扣公仔情侣礼物小挂饰玩偶,8.9,8.9,8.9,<10元,1000+,向采旗舰店,2219581553847,https://detail.tmall.com/item.htm?id=994503688326,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/2219581553847/O1CN01tIrGWD1eHyljBiGqn_!!4611686018427387063-0-item_pic.jpg,浙江 金华,3999998,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,679240846006,幼儿园礼物小学生奖品实用小礼品奖励儿童盲盒全班分享小玩具毕业,9.6,9.6,19.8,<10元,1000+,未闻花名儿童伴手礼,2066274162,https://detail.tmall.com/item.htm?id=679240846006,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2066274162/O1CN01s42QJ51gcFSabS44Y_!!2066274162.jpg,浙江 金华,25591,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1030076760040,搞怪萌趣洞洞乐盲盒儿童玩具惊喜戳戳乐抽奖盒子小学生奖励礼物,18.0,18.0,18.0,10-29元,1000+,智琪星潮玩,2217740948799,https://detail.tmall.com/item.htm?id=1030076760040,https://g.search1.alicdn.com/img/bao/uploaded/i4/i1/2217740948799/O1CN01gMQqFe2Es07TPJUPv_!!2217740948799.jpg,浙江 金华,199,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1001528899577,马年植物盲盒植物观察diy科学种子幼儿园学生生日礼物可定制批发,3.5,3.5,7.0,<10元,1000+,恒慈文化用品店,2809476617,https://detail.tmall.com/item.htm?id=1001528899577,https://g.search2.alicdn.com/img/bao/uploaded/i4/i4/2809476617/O1CN01Vq7cI81ykdsVwyZ7S_!!2809476617.jpg,浙江 金华,1308827,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1024881369163,毕业季礼物洞洞乐盲盒60洞马年小礼品小学生奖品抽奖男女孩儿童,28.9,28.9,24.0,10-29元,1000+,天天特卖工厂,3937219703,https://detail.tmall.com/item.htm?id=1024881369163,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/3937219703/O1CN01uc1N6j2LY2AgPpgSC_!!3937219703-0-C2M.jpg,浙江 杭州,7467,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,944186457728,夜光动物盲袋迷你盲盒奖品小学生奖励幼儿园礼品伴手礼小礼物玩具,4.9,4.9,4.9,<10元,1000+,卓美家居日用百货商城,2216835639044,https://detail.tmall.com/item.htm?id=944186457728,https://g.search.alicdn.com/img/bao/uploaded/i4/i2/2216835639044/O1CN01kiRwRK2GgD5NBg9qZ_!!2216835639044.jpg,浙江 金华,494810,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1021066760873,2026火爆盲盒洞洞乐礼品小学生奖品抽奖男女孩儿童六一节玩具礼物,28.5,28.5,74.5,10-29元,1000+,杰比兔旗舰店,2211580169135,https://detail.tmall.com/item.htm?id=1021066760873,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/2211580169135/O1CN01TA7dNR2HLtBORlVuI_!!4611686018427382703-0-item_pic.jpg,浙江 金华,5520,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,文具手账,683492712621,小学生奖励毕业小礼品实用奖品文具儿童盲盒盲袋新年元旦期末礼物,9.9,9.9,9.9,<10元,1000+,儿童创意小礼品,420614900,https://detail.tmall.com/item.htm?id=683492712621,https://g.search2.alicdn.com/img/bao/uploaded/i4/i2/420614900/O1CN01AiMxW21m4FgFnfb7p_!!420614900.jpg,浙江 金华,7125722,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,917138256954,积木盲盒奖品小学生毕业礼物幼儿园儿童生日伴手礼奖励小礼品全班,7.8,7.8,15.6,<10元,1000+,童趣文具玩具礼品店,874066957,https://detail.tmall.com/item.htm?id=917138256954,https://g.search3.alicdn.com/img/bao/uploaded/i4/i4/874066957/O1CN01XSdcPq21GMTzE6oRP_!!874066957.jpg,浙江 金华,280719,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,726250380509,奖励学生积木盲盒礼物公仔儿童创意毕业玩具小礼品小学生班级奖品,15.5,15.5,25.5,10-29元,1000+,小书童文具礼品店,2555614190,https://detail.tmall.com/item.htm?id=726250380509,https://g.search.alicdn.com/img/bao/uploaded/i4/i4/2555614190/O1CN01c7LHCd1gp4MwNyNeZ_!!2555614190.jpg,浙江 金华,902149,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1014746769769,疯狂动物城24入盲盒洞洞乐抽奖玩具六一儿童节礼物学生奖礼品男女,20.8,20.8,29.9,10-29元,1000+,玩出彩品牌甄选店,2599974731,https://detail.tmall.com/item.htm?id=1014746769769,https://g.search1.alicdn.com/img/bao/uploaded/i4/i1/2599974731/O1CN01JIg2RR1koquE5b1Ou_!!2599974731.png,浙江 金华,19998,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,794985893310,砸金蛋盲盒奖品儿童礼物玩具小学生奖励礼品网红爆款跳蚤义卖男孩,49.75,49.75,99.5,30-59元,1000+,聪慧脑瓜班趣专卖店,3785608078,https://detail.tmall.com/item.htm?id=794985893310,https://g.search2.alicdn.com/img/bao/uploaded/i4/i3/3785608078/O1CN01nKj1FR29XmNZdWEEi_!!0-item_pic.jpg,广东 汕头,39698,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1033736509641,2026马年盲盒洞洞乐创意小礼品小学生奖品抽男女孩儿童六一节礼物,37.25,37.25,74.5,30-59元,1000+,杰比兔旗舰店,2211580169135,https://detail.tmall.com/item.htm?id=1033736509641,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/2211580169135/O1CN01KX4aRN2HLtBomqCYT_!!4611686018427382703-0-item_pic.jpg,浙江 金华,5999,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,937633695259,迷你夜光小动物盲袋盲盒奖品小学生奖励礼物幼儿园礼品伴手礼玩具,2.35,2.35,2.9,<10元,1000+,来玛旗舰店,2219609279992,https://detail.tmall.com/item.htm?id=937633695259,https://g.search.alicdn.com/img/bao/uploaded/i4/i3/2219609279992/O1CN018Y5SLb2NgOckY4Ltc_!!4611686018427383288-2-item_pic.png,浙江 金华,36199,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1001068932650,夜光三丽欧盲袋小礼物拆拆乐小学生奖励儿童玩具卡通网红潮玩盲盒,3.02,3.02,4.8,<10元,1000+,来玛旗舰店,2219609279992,https://detail.tmall.com/item.htm?id=1001068932650,https://g.search1.alicdn.com/img/bao/uploaded/i4/i4/2219609279992/O1CN01Ta7Xe52NgOb8t961D_!!4611686018427383288-0-item_pic.jpg,浙江 金华,8000,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,957858501235,夜光2025新款盲袋小礼物小学生奖励女孩玩具网红拆拆乐儿童盲盒,2.9,2.9,5.8,<10元,1000+,玩学星旗舰店,2219549110187,https://detail.tmall.com/item.htm?id=957858501235,https://g.search2.alicdn.com/img/bao/uploaded/i4/i2/2219549110187/O1CN01Fnoziq1DFh8WXUSLt_!!4611686018427383723-0-item_pic.jpg,浙江 金华,112897,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,950751237916,夜光2026新款盲袋小礼物小学生奖励女孩玩具网红拆拆乐儿童盲盒,5.8,5.8,5.8,<10元,1000+,玩学星旗舰店,2219549110187,https://detail.tmall.com/item.htm?id=950751237916,https://g.search3.alicdn.com/img/bao/uploaded/i4/i3/2219549110187/O1CN01T9GFoG1DFhD32pl0v_!!4611686018427383723-0-item_pic.jpg,浙江 金华,96904,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,973377956391,拉布布洞洞乐盲盒儿童玩具女孩惊喜戳戳乐抽奖盒子小学生奖励礼物,12.8,12.8,25.6,10-29元,1000+,娃乐嘉玩具旗舰店,2220662076326,https://detail.tmall.com/item.htm?id=973377956391,https://g.search.alicdn.com/img/bao/uploaded/i4/i1/2220662076326/O1CN01tLbSEP1wbMbPksLdG_!!4611686018427384742-0-item_pic.jpg,浙江 金华,10837,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,盲盒 学生礼物,IP潮玩/玩具,1013444692408,夜光海洋生物盲袋小礼物儿童奖励学生迷你幸运盲盒拆拆乐玩具女孩,2.89,2.89,2.89,<10元,1000+,金禧喜旗舰店,2221439990505,https://detail.tmall.com/item.htm?id=1013444692408,https://g.search1.alicdn.com/img/bao/uploaded/i4/i3/2221439990505/O1CN018VKqwW1FbL9XB9ecs_!!4611686018427386601-2-item_pic.png,浙江 金华,8000,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
天猫,手账本 礼物 学生,文具手账,912904051163,卡皮巴拉扭蛋本机关本手账本扭蛋机口袋本笔记本小学生儿童奖励礼物手帐创意文具迷你小本子女孩日记本记事本,7.3,7.3,14.6,<10元,1000+,senmu旗舰店,2201478523942,https://detail.tmall.com/item.htm?id=912904051163,https://g.search1.alicdn.com/img/bao/uploaded/i4/i2/2201478523942/O1CN01J2DOHC1ezULFXkhcJ_!!4611686018427382822-0-item_pic.jpg,浙江 金华,7718,礼物/礼盒/伴手礼/定制/纪念,JustOneAPI search-item-list/v1,ok,2026-06-12
